subject,val1,val2,conf1,conf2,pt1,pt2,choice,rt,order,initpresdur1,initpresdur2
1009,1.0,1.0,4.177831159917639,4.177831159917639,0.778,1.41,1,2.403596911986824,shortfirst,0.19139294338352789,0.4664045362719045
1009,6.0,2.0,4.177831159917639,4.177831159917639,0.799,0.975,1,1.924900890007848,shortfirst,0.22765123868943676,0.5083497886682453
1009,7.75,5.75,4.177831159917639,4.177831159917639,1.845,0.665,1,2.767211684025824,longfirst,0.42151998495180965,0.13684392564503078
1009,2.75,3.75,4.177831159917639,4.177831159917639,1.951,0.953,1,3.234309707011562,longfirst,0.37063152401477817,0.15557824093103156
1009,10.0,10.0,4.177831159917639,4.177831159917639,1.466,0.377,2,2.0176165340235457,longfirst,0.4898561009296267,0.06825095788899979
1009,8.0,8.0,4.177831159917639,4.177831159917639,0.888,2.422,2,3.6586904790019616,shortfirst,0.14208762567915087,0.5580053210652111
1009,7.5,8.5,4.177831159917639,4.177831159917639,1.451,2.491,2,4.313866920012515,shortfirst,0.22500835160769747,0.4482739115234698
1009,5.5,6.75,4.177831159917639,4.177831159917639,1.247,0.656,1,2.1342729559983127,longfirst,0.35771969934009323,0.21233928577419908
1009,6.5,6.5,4.177831159917639,4.177831159917639,2.754,1.028,2,4.105851547996281,longfirst,0.6551936275590589,0.26918150571522037
1009,7.75,4.0,4.177831159917639,4.177831159917639,1.052,0.226,1,1.3506072770105675,longfirst,0.4993668930440051,0.2262243404784264
1009,8.5,8.5,4.177831159917639,4.177831159917639,1.008,2.02,2,3.3145515830256045,shortfirst,0.22410196652456277,0.4212934154979989
1009,3.75,3.75,4.177831159917639,4.177831159917639,0.524,0.96,1,1.5824312400072813,shortfirst,0.28410139972165693,0.5593634172297898
1009,4.25,4.25,4.177831159917639,4.177831159917639,0.743,1.915,1,2.9203045680187643,shortfirst,0.19207107191925538,0.5870907451234828
1009,4.5,7.75,4.177831159917639,4.177831159917639,1.541,0.379,1,2.0629936160112265,longfirst,0.5598750697757402,0.19569845567467412
1009,8.25,5.5,4.177831159917639,4.177831159917639,0.564,1.381,2,2.1177440820029005,shortfirst,0.18088129374026252,0.40466290671829075
1009,6.0,6.0,4.177831159917639,4.177831159917639,1.148,2.105,2,3.585717486013891,shortfirst,0.23614317581219832,0.5039498485331622
1009,8.0,3.75,4.177831159917639,4.177831159917639,0.97,0.441,1,1.509096905036131,longfirst,0.46843291303295237,0.248892285238599
1009,8.75,8.5,4.177831159917639,4.177831159917639,0.429,0.94,2,1.4797159529989585,shortfirst,0.23511705501830926,0.476872943570098
1009,5.75,5.75,4.177831159917639,4.177831159917639,1.505,0.495,2,2.173954315017909,longfirst,0.420059030031986,0.18806940218828413
1009,7.75,3.75,4.177831159917639,4.177831159917639,1.517,0.548,1,2.3034998379880562,longfirst,0.4289297913971728,0.14152495690271785
1009,6.0,4.25,4.177831159917639,4.177831159917639,2.032,0.627,1,2.893104465008946,longfirst,0.5672272202160418,0.20693324777178257
1009,1.25,1.25,4.177831159917639,4.177831159917639,0.757,1.737,1,2.7289978160115425,shortfirst,0.2403078958079979,0.5217132852480015
1009,8.0,6.5,4.177831159917639,4.177831159917639,0.726,1.28,1,2.1406144150241744,shortfirst,0.19640089880108036,0.762890941768575
1009,6.0,5.75,4.177831159917639,4.177831159917639,1.125,0.366,2,1.606817015010165,longfirst,0.4821447001279158,0.1739147546588521
1009,8.0,7.25,4.177831159917639,4.177831159917639,1.052,0.174,1,1.304260578006506,longfirst,0.5807541791999007,0.17446826778117044
1009,6.5,8.75,4.177831159917639,4.177831159917639,0.469,0.766,2,1.347599249013001,shortfirst,0.2423949152493088,0.4170099282498992
1009,3.25,3.25,4.177831159917639,4.177831159917639,0.891,0.394,1,1.391079951019492,longfirst,0.39479760345328296,0.2181056869211528
1009,3.75,3.75,4.177831159917639,4.177831159917639,0.976,2.914,1,4.271469945029821,shortfirst,0.18624505630579694,0.4839564758531691
1009,8.5,3.0,4.177831159917639,4.177831159917639,0.299,0.516,1,0.878934319014661,shortfirst,0.20265010708293418,0.5161980743813013
1009,4.25,4.0,4.177831159917639,4.177831159917639,0.339,0.588,1,0.9972942770109512,shortfirst,0.20867880957270432,0.5882167754800034
1009,6.5,7.5,4.177831159917639,4.177831159917639,0.795,1.653,2,2.6833484090166166,shortfirst,0.23776477111738206,0.5508034552710981
1009,3.0,3.0,4.177831159917639,4.177831159917639,0.361,1.43,1,1.8810773070144933,shortfirst,0.15526455868539366,0.5812111021595215
1009,6.25,6.25,4.177831159917639,4.177831159917639,1.079,0.377,2,1.5578544230083935,longfirst,0.5411079154629513,0.13465690155449345
1009,8.0,7.25,4.177831159917639,4.177831159917639,0.733,1.645,2,2.5831218540261034,shortfirst,0.17446072064934587,0.5234922048252442
1009,3.5,4.5,4.177831159917639,4.177831159917639,1.404,0.593,2,2.1765158180205617,longfirst,0.23557780783192556,0.21427149489707467
1009,8.0,8.0,4.177831159917639,4.177831159917639,1.082,0.262,1,1.4174490360310301,longfirst,0.6305945326020688,0.2615751266518404
1009,7.25,7.25,4.177831159917639,4.177831159917639,0.521,1.449,1,2.1283180770114996,shortfirst,0.1172726154578912,0.40096039888830065
1009,6.5,6.5,4.177831159917639,4.177831159917639,1.028,0.253,2,1.3416245080297813,longfirst,0.5020048856212855,0.2531900276333052
1009,3.5,3.5,4.177831159917639,4.177831159917639,0.73,1.828,1,2.8069742420047987,shortfirst,0.22397552193158754,0.33660260067796755
1009,6.5,9.0,4.177831159917639,4.177831159917639,0.281,1.12,2,1.5107403400179464,shortfirst,0.15518258616908268,0.5248601082423507
1009,1.75,7.5,4.177831159917639,4.177831159917639,0.832,0.505,2,1.443355955008883,longfirst,0.2974915597570031,0.22644948524095168
1009,2.0,8.25,4.177831159917639,4.177831159917639,0.406,1.379,2,1.9704914140165783,shortfirst,0.16540299078167214,0.5680178552087098
1009,5.75,7.5,4.177831159917639,4.177831159917639,1.226,0.344,2,1.7166651760053355,longfirst,0.4266677069858722,0.16133121854336444
1009,9.25,8.5,4.177831159917639,4.177831159917639,0.874,0.251,1,1.1994966490019578,longfirst,0.4892763642590263,0.2506745939624195
1009,6.25,7.75,4.177831159917639,4.177831159917639,1.474,0.451,1,2.0713921090064105,longfirst,0.5068948145046586,0.2199296033952588
1009,5.75,5.75,4.177831159917639,4.177831159917639,0.348,0.762,1,1.21259583500796,shortfirst,0.13141133348270342,0.43141315693484267
1009,8.0,8.0,4.177831159917639,4.177831159917639,0.647,1.52,1,2.3414002360077575,shortfirst,0.2145709048583357,0.6107078397755115
1009,8.0,8.0,4.177831159917639,4.177831159917639,0.669,1.356,2,2.2150217269954737,shortfirst,0.2724212170301579,0.397486252215004
1009,6.25,5.75,4.177831159917639,4.177831159917639,1.771,0.392,1,2.304271900007734,longfirst,0.5855947666751303,0.15745231831224096
1009,5.0,7.25,4.177831159917639,4.177831159917639,0.756,0.277,2,1.10848890003399,longfirst,0.328709080344176,0.2768510620461905
1009,2.25,2.5,4.177831159917639,4.177831159917639,0.716,1.344,2,2.2402344449947122,shortfirst,0.2554762994913277,0.3890295972221327
1009,4.0,3.75,4.177831159917639,4.177831159917639,1.057,1.84,1,3.1916216840036213,shortfirst,0.15369937998667837,0.48880813353807223
1009,5.5,5.5,4.177831159917639,4.177831159917639,0.436,1.168,2,1.7130475809972268,shortfirst,0.22287157852631412,0.5199013910034427
1009,2.75,7.75,4.177831159917639,4.177831159917639,2.406,0.937,1,3.660779469006229,longfirst,0.2722763494565197,0.21695112152586027
1009,7.25,7.5,4.177831159917639,4.177831159917639,1.967,0.601,1,2.795520658022724,longfirst,0.6321917996833613,0.1967827548355932
1009,6.5,3.5,4.177831159917639,4.177831159917639,0.714,2.24,2,3.2034768200246617,shortfirst,0.11354292605298237,0.45825277772848627
1009,7.75,7.75,4.177831159917639,4.177831159917639,1.251,0.723,2,2.168223629007116,longfirst,0.5440835672545964,0.22826920231523107
1009,3.0,6.75,4.177831159917639,4.177831159917639,1.027,0.33,2,1.4984630470280536,longfirst,0.4998383084094497,0.11927133488935367
1009,7.0,7.0,4.177831159917639,4.177831159917639,0.537,0.455,2,1.0533678630017675,shortfirst,0.14969634693176845,0.4546932910769524
1009,8.25,8.25,4.177831159917639,4.177831159917639,0.741,1.587,1,2.5713580240262672,shortfirst,0.17690180089574145,0.5032715904657581
1009,4.25,4.25,4.177831159917639,4.177831159917639,0.294,0.717,2,1.1266995889891405,shortfirst,0.1631384582433583,0.5564926140880603
1009,8.25,6.0,4.177831159917639,4.177831159917639,0.381,0.69,1,1.1848569460271392,shortfirst,0.2314691824180262,0.5379847313780646
1009,7.75,7.75,4.177831159917639,4.177831159917639,0.714,0.733,2,1.6256209580169525,shortfirst,0.22209561508440417,0.34097597072800534
1009,8.0,6.75,4.177831159917639,4.177831159917639,0.638,1.571,2,2.3921965360059403,shortfirst,0.28647402562780344,0.5709032206405804
1009,6.75,6.75,4.177831159917639,4.177831159917639,1.148,3.083,1,4.61801082000602,shortfirst,0.21728134012264502,0.5109764480765423
1009,2.0,2.25,4.177831159917639,4.177831159917639,1.147,2.681,2,4.209858149988577,shortfirst,0.24558815164832914,0.5326822653139593
1009,8.75,8.75,4.177831159917639,4.177831159917639,1.782,1.012,1,3.051404063036898,longfirst,0.5271042074134918,0.2767487827026096
1009,7.0,7.0,4.177831159917639,4.177831159917639,0.51,0.845,2,1.4997322350100148,shortfirst,0.24292421273784512,0.2894708122628745
1009,6.0,8.5,4.177831159917639,4.177831159917639,1.397,0.335,2,1.8678725190111436,longfirst,0.4793334277675855,0.17872162271054698
1009,6.5,2.25,4.177831159917639,4.177831159917639,0.552,0.813,1,1.512133829004597,shortfirst,0.1739190430376502,0.35861391226701156
1009,7.75,7.75,4.177831159917639,4.177831159917639,1.079,0.21,2,1.3880361590126995,longfirst,0.46987759865722345,0.12057031005117358
1009,4.0,4.0,4.177831159917639,4.177831159917639,1.649,0.455,1,2.3328620830143336,longfirst,0.4873520374264179,0.16314180922718322
1009,8.75,7.5,4.177831159917639,4.177831159917639,0.551,0.572,1,1.1997328080178704,shortfirst,0.21637001042265236,0.5715966761076295
1009,8.25,0.25,4.177831159917639,4.177831159917639,1.118,0.389,1,1.6554955000174232,longfirst,0.2935259093931494,0.16281841789156448
1009,6.75,6.75,4.177831159917639,4.177831159917639,0.653,1.395,2,2.230907338031102,shortfirst,0.21491399215144028,0.37733932003039
1009,7.0,7.0,4.177831159917639,4.177831159917639,0.738,0.836,1,1.7177653459948488,shortfirst,0.15494590924638307,0.41074484634019776
1009,7.5,5.5,4.177831159917639,4.177831159917639,1.094,0.216,1,1.3854441760049667,longfirst,0.5574269619123481,0.21603273010333962
1009,6.25,6.25,4.177831159917639,4.177831159917639,0.304,1.309,1,1.706772762030596,shortfirst,0.21578810926137795,0.6343702607531182
1009,3.5,3.25,4.177831159917639,4.177831159917639,0.617,1.058,2,1.8235837280226406,shortfirst,0.18107705519177705,0.5002521430487911
1009,6.25,3.75,4.177831159917639,4.177831159917639,0.884,0.347,2,1.374571279011434,longfirst,0.3496334468008423,0.22867929528873954
1009,8.5,8.5,4.177831159917639,4.177831159917639,0.662,1.952,1,2.8567467689863406,shortfirst,0.1801191932847588,0.38386929172040957
1009,7.25,3.5,4.177831159917639,4.177831159917639,0.347,0.838,1,1.294187697028974,shortfirst,0.19884892172379365,0.40920235324242443
1009,6.0,6.0,4.177831159917639,4.177831159917639,1.309,0.495,1,1.9478035450156312,longfirst,0.590153237869257,0.2639269578691572
1009,3.0,3.0,4.177831159917639,4.177831159917639,1.45,0.423,2,1.9904590450169053,longfirst,0.726632648196589,0.18130206800938095
1009,5.75,5.5,4.177831159917639,4.177831159917639,0.881,0.228,1,1.1826579570188187,longfirst,0.42967187105730953,0.22817385182947503
1009,7.5,6.5,4.177831159917639,4.177831159917639,0.682,0.763,1,1.58269658399513,shortfirst,0.25817963375927044,0.5658808448276087
1009,2.5,2.5,4.177831159917639,4.177831159917639,0.929,0.253,2,1.2427266950253397,longfirst,0.6356124859826372,0.25250339748124606
1009,4.0,6.0,4.177831159917639,4.177831159917639,0.324,0.533,2,0.9531642630172428,shortfirst,0.1871173580299814,0.3628154809105871
1009,3.5,3.5,4.177831159917639,4.177831159917639,0.497,0.821,2,1.4198957940097898,shortfirst,0.22945444640824753,0.6842629265732342
1009,7.75,2.5,4.177831159917639,4.177831159917639,1.254,0.441,1,1.8837974160269368,longfirst,0.2822432063803001,0.21184997579382941
1009,6.0,8.5,4.177831159917639,4.177831159917639,0.715,1.475,2,2.4169455420051236,shortfirst,0.24283036969682686,0.4733736765130496
1009,7.75,7.75,4.177831159917639,4.177831159917639,0.462,0.565,2,1.1048649809963536,shortfirst,0.20597641442680908,0.5650667451403808
1009,3.25,6.0,4.177831159917639,4.177831159917639,1.821,0.475,2,2.510714336007368,longfirst,0.4660775130730229,0.23650563803091484
1009,6.0,5.5,4.177831159917639,4.177831159917639,0.747,1.518,2,2.5062345800106414,shortfirst,0.16945313298842637,0.4591808333575694
1009,4.25,7.5,4.177831159917639,4.177831159917639,0.282,1.233,2,1.6233617680263706,shortfirst,0.14715934859052016,0.4748338209122701
1009,9.5,8.5,4.177831159917639,4.177831159917639,0.405,0.906,2,1.4311513130378444,shortfirst,0.2747312325311696,0.5235938264634872
1009,4.0,4.0,4.177831159917639,4.177831159917639,0.761,2.155,1,3.191035980999004,shortfirst,0.07216932544219684,0.44650545524062
1009,4.0,7.5,4.177831159917639,4.177831159917639,0.596,1.156,2,1.8954108910111245,shortfirst,0.18175610709397982,0.6341987446862132
1009,6.25,2.5,4.177831159917639,4.177831159917639,1.937,0.737,1,2.9328064440051094,longfirst,0.5255849184731967,0.19045871713900264
1009,6.5,6.5,4.177831159917639,4.177831159917639,1.692,0.69,2,2.672968661005143,longfirst,0.35090983719051694,0.2435167271947246
1009,8.5,8.5,4.177831159917639,4.177831159917639,1.631,0.421,2,2.207767004991183,longfirst,0.610842184336922,0.19289426150392228
1009,3.0,8.25,4.177831159917639,4.177831159917639,0.916,0.214,2,1.1992746310133953,longfirst,0.4320615415855414,0.21424833394697776
1009,7.5,7.5,4.177831159917639,4.177831159917639,0.817,1.274,2,2.312016878015129,shortfirst,0.16380099007350551,0.4336399622582275
1009,3.75,3.5,4.177831159917639,4.177831159917639,1.008,1.456,1,2.693241222004872,shortfirst,0.21832466079080573,0.45572245559202407
1009,9.25,9.25,4.177831159917639,4.177831159917639,0.719,1.539,2,2.5054797579941805,shortfirst,0.1960195890369535,0.41990408820489
1009,5.5,5.75,4.177831159917639,4.177831159917639,0.652,0.802,1,1.5823814260074869,shortfirst,0.15379265190245286,0.43503427447477866
1009,9.0,9.0,4.177831159917639,4.177831159917639,0.476,0.836,2,1.4166606650105678,shortfirst,0.24316636494174204,0.4357588700532126
1009,2.0,2.25,4.177831159917639,4.177831159917639,2.634,0.793,2,3.7203764600271825,longfirst,0.5314579055432699,0.24297864895045984
1009,3.75,7.0,4.177831159917639,4.177831159917639,0.284,0.648,2,0.9965578920091502,shortfirst,0.17004916844350373,0.6476643557884569
1009,1.0,7.5,4.177831159917639,4.177831159917639,1.382,0.311,2,1.8358896390127484,longfirst,0.5645039588313332,0.13450403137337597
1009,3.75,3.75,4.177831159917639,4.177831159917639,1.027,2.685,1,4.043657100992277,shortfirst,0.2935661404509144,0.5110001477655435
1009,5.75,5.75,4.177831159917639,4.177831159917639,1.206,0.284,1,1.5621175199921709,longfirst,0.5421118244214987,0.28388391855982886
1009,8.25,8.25,4.177831159917639,4.177831159917639,0.453,0.637,2,1.188093827018747,shortfirst,0.23484821228467515,0.3633617795645997
1009,8.25,3.0,4.177831159917639,4.177831159917639,0.435,0.57,1,1.0691015630145557,shortfirst,0.1477923040404037,0.569713917016561
1009,7.5,7.5,4.177831159917639,4.177831159917639,0.913,0.181,1,1.1640649210021365,longfirst,0.48062490447480316,0.18109522572400646
1009,6.0,5.75,4.177831159917639,4.177831159917639,1.592,0.862,1,2.718784956028685,longfirst,0.315980288934264,0.11859024213028091
1009,8.5,8.5,4.177831159917639,4.177831159917639,0.221,0.626,1,0.875163054006407,shortfirst,0.2213438425128606,0.6256197629845701
1009,6.25,6.25,4.177831159917639,4.177831159917639,0.348,0.654,1,1.1042983150109649,shortfirst,0.17449069065456949,0.4993343335019527
1009,7.5,7.5,4.177831159917639,4.177831159917639,1.593,0.417,1,2.172395334986504,longfirst,0.6088373627043053,0.22502761428139975
1009,6.5,6.75,4.177831159917639,4.177831159917639,1.987,0.949,1,3.2546058890293352,longfirst,0.30331825414483626,0.17269906961526046
1009,7.5,7.5,4.177831159917639,4.177831159917639,1.079,0.172,2,1.3185467990115285,longfirst,0.5429039948605195,0.17196027132216773
1009,6.5,3.75,4.177831159917639,4.177831159917639,2.202,0.691,1,3.1701329380157404,longfirst,0.4228491112385424,0.1528305073637036
1009,7.25,7.25,4.177831159917639,4.177831159917639,2.794,0.889,1,4.030586481996579,longfirst,0.44415533944953856,0.2943039556998147
1009,10.0,5.5,4.177831159917639,4.177831159917639,1.581,0.514,1,2.2443655309907626,longfirst,0.3452067032543079,0.1952111880864728
1009,7.5,7.5,4.177831159917639,4.177831159917639,1.14,2.753,1,4.23515088800923,shortfirst,0.22052625403202292,0.6052585060886306
1009,5.75,6.75,4.177831159917639,4.177831159917639,0.406,0.683,2,1.1627216569904704,shortfirst,0.10831564713189588,0.6827362839926243
1009,5.5,3.25,4.177831159917639,4.177831159917639,0.58,0.886,1,1.6293969950056635,shortfirst,0.1227615333471338,0.462489104821884
1009,5.75,3.5,4.177831159917639,4.177831159917639,1.6,0.609,1,2.4195159660011996,longfirst,0.5338769373471108,0.251673070655831
1009,6.0,6.0,4.177831159917639,4.177831159917639,1.222,2.235,2,3.796211818989832,shortfirst,0.29681365314874636,0.5741335745989676
1009,4.0,4.0,4.177831159917639,4.177831159917639,0.701,1.086,1,1.9492444040079135,shortfirst,0.21085636066351127,0.5630727961875452
1009,5.5,2.0,4.177831159917639,4.177831159917639,2.645,0.663,1,3.5768724890076555,longfirst,0.5521284140746134,0.1692014714627743
1009,6.5,5.5,4.177831159917639,4.177831159917639,0.958,0.232,1,1.2662321200186852,longfirst,0.5233337151874733,0.23232098672835816
1009,7.5,6.75,4.177831159917639,4.177831159917639,1.031,0.285,1,1.376439643005142,longfirst,0.5197038319152717,0.28484348223721073
1009,7.25,7.25,4.177831159917639,4.177831159917639,0.555,0.949,2,1.6337488040153403,shortfirst,0.2396262907103512,0.5603356555935003
1009,7.5,7.5,4.177831159917639,4.177831159917639,1.791,0.8,1,2.7851703660271596,longfirst,0.364717854767572,0.22285106742845182
1009,6.25,5.0,4.177831159917639,4.177831159917639,1.086,0.468,1,1.6760896910273004,longfirst,0.5209593330721229,0.23774000061402797
1009,6.0,3.25,4.177831159917639,4.177831159917639,1.321,0.669,1,2.145086295029614,longfirst,0.5088762290682062,0.3297784763539162
1009,7.75,8.5,4.177831159917639,4.177831159917639,0.67,1.46,2,2.33906963802292,shortfirst,0.21358254466713733,0.408589770307271
1009,3.75,4.0,4.177831159917639,4.177831159917639,0.306,1.149,2,1.5583564460102934,shortfirst,0.10388532739915535,0.4563337865882585
1009,6.75,5.25,4.177831159917639,4.177831159917639,0.835,1.981,1,3.071521219011629,shortfirst,0.18450541166944548,0.518758303898815
1009,8.75,7.25,4.177831159917639,4.177831159917639,1.949,0.48,1,2.56652501001372,longfirst,0.6645480457777537,0.17728833958413528
1009,6.0,7.75,4.177831159917639,4.177831159917639,2.834,0.798,1,3.904354024998611,longfirst,0.5017859599032685,0.11947871139220706
1009,7.25,7.25,4.177831159917639,4.177831159917639,0.636,1.327,1,2.1497313379950356,shortfirst,0.26439902258505593,0.4986511654268793
1009,8.0,10.0,4.177831159917639,4.177831159917639,1.29,0.432,2,1.8558272299997043,longfirst,0.6371683641160623,0.21227900517736437
1009,3.0,7.25,4.177831159917639,4.177831159917639,0.436,0.791,2,1.3439760800101794,shortfirst,0.17108452520315195,0.5469307838388868
1009,5.0,7.25,4.177831159917639,4.177831159917639,0.698,1.21,1,2.050361772009637,shortfirst,0.16485956900386284,0.5807252949065886
1009,5.0,5.0,4.177831159917639,4.177831159917639,1.814,0.613,1,2.6239903410023544,longfirst,0.5218705080709017,0.28565942305182357
1009,3.0,5.75,4.177831159917639,4.177831159917639,0.715,1.63,1,2.591163189004874,shortfirst,0.17977119082206325,0.45966746870952707
1009,4.5,4.25,4.177831159917639,4.177831159917639,0.767,2.256,1,3.296273589017801,shortfirst,0.22466496451003118,0.4197306203399738
1009,8.0,4.0,4.177831159917639,4.177831159917639,0.731,2.038,1,3.021702060010284,shortfirst,0.23888977452075882,0.4166115589959849
1009,7.5,3.5,4.177831159917639,4.177831159917639,2.282,0.911,1,3.4711435550125316,longfirst,0.4531015520482051,0.20473094262119926
1009,7.75,4.25,4.177831159917639,4.177831159917639,0.324,0.842,1,1.2770843900216278,shortfirst,0.12810413876963397,0.3465769647034975
1009,6.5,7.5,4.177831159917639,4.177831159917639,0.913,0.272,2,1.2823905020195525,longfirst,0.41567601054269393,0.17176799163140058
1009,10.0,9.5,4.177831159917639,4.177831159917639,1.088,0.331,1,1.5106740430055652,longfirst,0.5733039445912155,0.20297899261315036
1009,6.75,6.5,4.177831159917639,4.177831159917639,2.092,0.949,2,3.3074739250005223,longfirst,0.42227496739622034,0.2775138675098424
1009,7.5,7.5,4.177831159917639,4.177831159917639,1.043,0.196,1,1.3182252700207755,longfirst,0.5398753874972272,0.1963614970093806
1009,5.75,5.75,4.177831159917639,4.177831159917639,0.665,1.598,1,2.450748839008156,shortfirst,0.24891397121008915,0.6722114153403701
1009,6.75,6.75,4.177831159917639,4.177831159917639,1.013,1.843,1,3.1462840050226077,shortfirst,0.2656403507613151,0.5629151619052322
1009,2.75,2.75,4.177831159917639,4.177831159917639,1.433,2.545,2,4.390422473021317,shortfirst,0.2725054860978476,0.46701945041554055
1009,4.25,4.0,4.177831159917639,4.177831159917639,0.515,0.982,2,1.6001287320104893,shortfirst,0.2615381779073889,0.530490281912637
